policy,walker,prefetch_limit,trial,e2e_ms,request_id,train_n,trial_count,pool_seed,coverage,accuracy,actual_ids,plan_ids,covered_ids,overfetch_ids,undercoverage_ids,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,l1_hit_rate,l1,l2,l3,miss,mongo_q,oracle_file,model_file
oracle,load_feed,2500,1,3892.7080989997194,sim_user_56,,30,,,,,,,,,0.000,15.252,51.759,2425.286,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial1.uuids,
oracle,load_feed,2500,2,3900.2474709996022,sim_user_56,,30,,,,,,,,,0.000,15.264,49.168,2444.190,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial2.uuids,
oracle,load_feed,2500,3,3912.4179869995714,sim_user_56,,30,,,,,,,,,0.000,15.598,57.738,2447.754,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial3.uuids,
oracle,load_feed,2500,4,3919.8301609994814,sim_user_56,,30,,,,,,,,,0.000,15.291,49.544,2454.855,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial4.uuids,
oracle,load_feed,2500,5,3908.628219998718,sim_user_56,,30,,,,,,,,,0.000,15.227,47.934,2454.200,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial5.uuids,
oracle,load_feed,2500,6,3876.9618820006144,sim_user_56,,30,,,,,,,,,0.000,15.158,47.125,2435.713,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial6.uuids,
oracle,load_feed,2500,7,3898.3790279999084,sim_user_56,,30,,,,,,,,,0.000,15.188,50.305,2447.671,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial7.uuids,
oracle,load_feed,2500,8,3861.6995320007845,sim_user_56,,30,,,,,,,,,0.000,15.247,48.908,2414.581,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial8.uuids,
oracle,load_feed,2500,9,3842.078637000668,sim_user_56,,30,,,,,,,,,0.000,15.159,47.343,2386.625,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial9.uuids,
oracle,load_feed,2500,10,3843.8473099995463,sim_user_56,,30,,,,,,,,,0.000,16.224,49.430,2382.487,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial10.uuids,
oracle,load_feed,2500,11,3860.610698000528,sim_user_56,,30,,,,,,,,,0.000,15.150,50.100,2398.017,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial11.uuids,
oracle,load_feed,2500,12,3920.863184999689,sim_user_56,,30,,,,,,,,,0.000,15.413,51.868,2470.292,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial12.uuids,
oracle,load_feed,2500,13,3847.0981779992144,sim_user_56,,30,,,,,,,,,0.000,15.875,53.253,2392.341,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial13.uuids,
oracle,load_feed,2500,14,3801.820184000462,sim_user_56,,30,,,,,,,,,0.000,15.192,47.581,2349.607,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial14.uuids,
oracle,load_feed,2500,15,3898.4658869994746,sim_user_56,,30,,,,,,,,,0.000,11.706,46.143,2454.965,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial15.uuids,
oracle,load_feed,2500,16,3924.8317390010925,sim_user_56,,30,,,,,,,,,0.000,19.080,51.813,2482.656,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial16.uuids,
oracle,load_feed,2500,17,3881.564206998519,sim_user_56,,30,,,,,,,,,0.000,15.377,51.921,2415.622,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial17.uuids,
oracle,load_feed,2500,18,3865.680445998805,sim_user_56,,30,,,,,,,,,0.000,15.343,51.482,2416.332,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial18.uuids,
oracle,load_feed,2500,19,3842.3955900016153,sim_user_56,,30,,,,,,,,,0.000,15.053,48.764,2394.483,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial19.uuids,
oracle,load_feed,2500,20,3841.455584999494,sim_user_56,,30,,,,,,,,,0.000,15.304,49.228,2400.950,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial20.uuids,
oracle,load_feed,2500,21,3844.746455000859,sim_user_56,,30,,,,,,,,,0.000,15.172,46.541,2403.706,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial21.uuids,
oracle,load_feed,2500,22,3857.283514998926,sim_user_56,,30,,,,,,,,,0.000,15.097,46.991,2383.671,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial22.uuids,
oracle,load_feed,2500,23,3975.3853519996483,sim_user_56,,30,,,,,,,,,0.000,15.188,52.513,2473.256,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial23.uuids,
oracle,load_feed,2500,24,3945.7153109997307,sim_user_56,,30,,,,,,,,,0.000,15.145,47.121,2480.412,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial24.uuids,
oracle,load_feed,2500,25,3842.132063000463,sim_user_56,,30,,,,,,,,,0.000,15.180,48.058,2386.119,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial25.uuids,
oracle,load_feed,2500,26,3827.54770900101,sim_user_56,,30,,,,,,,,,0.000,15.173,48.674,2380.356,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial26.uuids,
oracle,load_feed,2500,27,3867.7730029994564,sim_user_56,,30,,,,,,,,,0.000,12.401,65.182,2413.816,62.1,12702,0,7756,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial27.uuids,
oracle,load_feed,2500,28,3902.4216889993113,sim_user_56,,30,,,,,,,,,0.000,15.155,47.278,2450.798,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial28.uuids,
oracle,load_feed,2500,29,3806.901612000729,sim_user_56,,30,,,,,,,,,0.000,15.349,55.868,2363.200,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial29.uuids,
oracle,load_feed,2500,30,3824.744589999682,sim_user_56,,30,,,,,,,,,0.000,17.186,48.081,2378.266,62.1,12703,0,7755,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit2500_trial30.uuids,
oracle,load_feed,5000,1,3695.8901589987363,sim_user_56,,30,,,,,,,,,0.000,16.133,63.158,2229.032,74.3,15202,0,5256,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial1.uuids,
oracle,load_feed,5000,2,3563.5614080001687,sim_user_56,,30,,,,,,,,,0.000,16.127,59.111,2109.175,74.3,15203,0,5255,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial2.uuids,
oracle,load_feed,5000,3,3572.944831001223,sim_user_56,,30,,,,,,,,,0.000,16.232,58.725,2125.774,74.3,15203,0,5255,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial3.uuids,
oracle,load_feed,5000,4,3574.5370099994034,sim_user_56,,30,,,,,,,,,0.000,16.752,61.747,2117.468,74.3,15202,0,5256,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial4.uuids,
oracle,load_feed,5000,5,3575.493169000765,sim_user_56,,30,,,,,,,,,0.000,16.025,58.456,2119.102,74.3,15203,0,5255,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial5.uuids,
oracle,load_feed,5000,6,3571.992904000581,sim_user_56,,30,,,,,,,,,0.000,16.132,56.682,2127.428,74.3,15203,0,5255,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial6.uuids,
oracle,load_feed,5000,7,3591.371758000605,sim_user_56,,30,,,,,,,,,0.000,16.128,66.572,2143.750,74.3,15202,0,5256,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial7.uuids,
oracle,load_feed,5000,8,3649.0501730004326,sim_user_56,,30,,,,,,,,,0.000,16.399,60.262,2145.979,74.3,15203,0,5255,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial8.uuids,
oracle,load_feed,5000,9,3579.142927999783,sim_user_56,,30,,,,,,,,,0.000,16.150,59.421,2129.349,74.3,15203,0,5255,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial9.uuids,
oracle,load_feed,5000,10,3603.915096999117,sim_user_56,,30,,,,,,,,,0.000,16.090,60.371,2155.636,74.3,15203,0,5255,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial10.uuids,
oracle,load_feed,5000,11,3581.1989459998586,sim_user_56,,30,,,,,,,,,0.000,16.342,57.911,2109.132,74.3,15203,0,5255,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial11.uuids,
oracle,load_feed,5000,12,3723.9102910007205,sim_user_56,,30,,,,,,,,,0.000,16.295,67.826,2264.081,74.3,15202,0,5256,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial12.uuids,
oracle,load_feed,5000,13,3538.0442459991173,sim_user_56,,30,,,,,,,,,0.000,16.209,64.890,2091.435,74.3,15202,0,5256,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial13.uuids,
oracle,load_feed,5000,14,3555.087701000957,sim_user_56,,30,,,,,,,,,0.000,16.198,58.016,2101.674,74.3,15203,0,5255,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial14.uuids,
oracle,load_feed,5000,15,3619.193329999689,sim_user_56,,30,,,,,,,,,0.000,16.211,60.893,2169.335,74.3,15203,0,5255,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial15.uuids,
oracle,load_feed,5000,16,3590.158615999826,sim_user_56,,30,,,,,,,,,0.000,16.263,61.007,2141.300,74.3,15202,0,5256,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial16.uuids,
oracle,load_feed,5000,17,3587.8161870004988,sim_user_56,,30,,,,,,,,,0.000,16.060,59.734,2132.633,74.3,15203,0,5255,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial17.uuids,
oracle,load_feed,5000,18,3575.1035759985825,sim_user_56,,30,,,,,,,,,0.000,16.127,60.209,2135.959,74.3,15203,0,5255,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial18.uuids,
oracle,load_feed,5000,19,3595.065887999226,sim_user_56,,30,,,,,,,,,0.000,17.213,59.790,2150.112,74.3,15203,0,5255,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial19.uuids,
oracle,load_feed,5000,20,3553.9800560000003,sim_user_56,,30,,,,,,,,,0.000,16.145,57.645,2074.058,74.3,15203,0,5255,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial20.uuids,
oracle,load_feed,5000,21,3592.285639999318,sim_user_56,,30,,,,,,,,,0.000,16.145,60.072,2135.209,74.3,15203,0,5255,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial21.uuids,
oracle,load_feed,5000,22,3607.8338930001337,sim_user_56,,30,,,,,,,,,0.000,16.092,59.725,2151.344,74.3,15203,0,5255,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial22.uuids,
oracle,load_feed,5000,23,3564.5388960001583,sim_user_56,,30,,,,,,,,,0.000,16.275,62.908,2114.855,74.3,15202,0,5256,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial23.uuids,
oracle,load_feed,5000,24,3581.4464380000572,sim_user_56,,30,,,,,,,,,0.000,16.065,60.025,2136.541,74.3,15203,0,5255,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial24.uuids,
oracle,load_feed,5000,25,3545.657114000278,sim_user_56,,30,,,,,,,,,0.000,16.334,59.336,2103.533,74.3,15203,0,5255,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial25.uuids,
oracle,load_feed,5000,26,3557.3799880003207,sim_user_56,,30,,,,,,,,,0.000,13.042,57.122,2099.421,74.3,15203,0,5255,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial26.uuids,
oracle,load_feed,5000,27,3558.525157999611,sim_user_56,,30,,,,,,,,,0.000,16.238,61.643,2110.492,74.3,15203,0,5255,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial27.uuids,
oracle,load_feed,5000,28,3625.1366710002912,sim_user_56,,30,,,,,,,,,0.000,16.127,62.401,2148.846,74.3,15202,0,5256,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial28.uuids,
oracle,load_feed,5000,29,3598.592117001317,sim_user_56,,30,,,,,,,,,0.000,16.033,58.546,2151.173,74.3,15203,0,5255,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial29.uuids,
oracle,load_feed,5000,30,3709.52906400089,sim_user_56,,30,,,,,,,,,0.000,12.779,66.912,2282.527,74.3,15202,0,5256,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit5000_trial30.uuids,
oracle,load_feed,7500,1,3304.8792219997267,sim_user_56,,30,,,,,,,,,0.000,16.910,76.500,1803.841,86.5,17702,0,2756,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit7500_trial1.uuids,
oracle,load_feed,7500,2,3346.4694499998586,sim_user_56,,30,,,,,,,,,0.000,16.973,73.887,1867.285,86.5,17702,0,2756,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit7500_trial2.uuids,
oracle,load_feed,7500,3,3338.2098130005033,sim_user_56,,30,,,,,,,,,0.000,16.891,73.728,1827.931,86.5,17702,0,2756,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit7500_trial3.uuids,
oracle,load_feed,7500,4,3293.700104000891,sim_user_56,,30,,,,,,,,,0.000,16.836,71.128,1836.644,86.5,17702,0,2756,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit7500_trial4.uuids,
oracle,load_feed,7500,5,3286.2608350005758,sim_user_56,,30,,,,,,,,,0.000,16.775,69.875,1798.900,86.5,17702,0,2756,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit7500_trial5.uuids,
oracle,load_feed,7500,6,3311.9063499998447,sim_user_56,,30,,,,,,,,,0.000,16.868,67.001,1861.995,86.5,17702,0,2756,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit7500_trial6.uuids,
oracle,load_feed,7500,7,3288.7610159996257,sim_user_56,,30,,,,,,,,,0.000,16.910,73.975,1784.475,86.5,17702,0,2756,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit7500_trial7.uuids,
oracle,load_feed,7500,8,3307.5285289996827,sim_user_56,,30,,,,,,,,,0.000,17.182,74.837,1845.487,86.5,17702,0,2756,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit7500_trial8.uuids,
oracle,load_feed,7500,9,3324.7479970013956,sim_user_56,,30,,,,,,,,,0.000,17.031,72.316,1865.098,86.5,17702,0,2756,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit7500_trial9.uuids,
oracle,load_feed,7500,10,3329.6431229991867,sim_user_56,,30,,,,,,,,,0.000,16.880,72.724,1843.315,86.5,17702,0,2756,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit7500_trial10.uuids,
oracle,load_feed,7500,11,3301.5821919998416,sim_user_56,,30,,,,,,,,,0.000,17.028,82.247,1806.777,86.5,17702,0,2756,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit7500_trial11.uuids,
oracle,load_feed,7500,12,3324.9062099985167,sim_user_56,,30,,,,,,,,,0.000,17.033,73.844,1863.599,86.5,17702,0,2756,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit7500_trial12.uuids,
oracle,load_feed,7500,13,3299.2664110006444,sim_user_56,,30,,,,,,,,,0.000,17.260,73.923,1843.893,86.5,17702,0,2756,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit7500_trial13.uuids,
oracle,load_feed,7500,14,3311.0737910010357,sim_user_56,,30,,,,,,,,,0.000,16.995,76.721,1814.962,86.5,17702,0,2756,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit7500_trial14.uuids,
oracle,load_feed,7500,15,3275.151715000902,sim_user_56,,30,,,,,,,,,0.000,16.925,72.627,1820.055,86.5,17702,0,2756,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit7500_trial15.uuids,
oracle,load_feed,7500,16,3323.8050549989566,sim_user_56,,30,,,,,,,,,0.000,16.983,77.016,1821.493,86.5,17702,0,2756,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit7500_trial16.uuids,
oracle,load_feed,7500,17,3297.708153999338,sim_user_56,,30,,,,,,,,,0.000,17.096,73.754,1840.809,86.5,17702,0,2756,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit7500_trial17.uuids,
oracle,load_feed,7500,18,3339.6730549993663,sim_user_56,,30,,,,,,,,,0.000,17.173,70.950,1868.300,86.5,17702,0,2756,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit7500_trial18.uuids,
oracle,load_feed,7500,19,3312.7521189999243,sim_user_56,,30,,,,,,,,,0.000,16.986,73.396,1846.846,86.5,17702,0,2756,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit7500_trial19.uuids,
oracle,load_feed,7500,20,3311.754664999171,sim_user_56,,30,,,,,,,,,0.000,16.818,73.939,1861.706,86.5,17702,0,2756,0,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/oracle_plans/littlex5/load_feed/sim_user_56_limit7500_trial20.uuids,
